latitude,longitude,altitude,geometry,OBJECTID,Parcel,Address,PropertyClass,PropertyUse,CurrentLand,CurrentImpr,CurrentTotal,PreviousLand,PreviousImpr,PreviousTotal,NetTaxes,SpecialAssmnt,OtherCharges,TotalTaxes,DeedPage,DeedRestriction,DeedVolume,ExemptionType,SHAPESTArea
43.02818378,-89.49861164,,Point,909,60801219218,2314 Waltham Rd,Residential,Single family,78300,120600,198900,78300,114800,193100,4537.96,0,0,4537.96,0,0,0, - ,22411.44705
43.028406,-89.49860779,,Point,910,60801219226,2310 Waltham Rd,Residential,Single family,76000,139800,215800,76000,133500,209500,4943.08,0,0,4943.08,0,0,0, - ,17740.98758
43.0286408,-89.49852837,,Point,911,60801219234,2302 Waltham Rd,Residential,Single family,78900,132300,211200,78900,126100,205000,4832.81,0,0,4832.81,0,0,0, - ,24348.36584
43.02872608,-89.49794177,,Point,912,60801219242,2301 Waltham Rd,Residential,Single family,68700,146600,215300,68700,140300,209000,4931.09,0,0,4931.09,0,0,0, - ,15489.61847
43.02860223,-89.49765166,,Point,913,60801219250,2305 Waltham Rd,Residential,Single family,66400,136300,202700,66400,130400,196800,4629.05,0,0,4629.05,0,0,0, - ,13698.69693
43.0283039,-89.49756069,,Point,914,60801219268,2309 Waltham Rd,Residential,Single family,65700,139300,205000,65700,133300,199000,4684.18,0,0,4684.18,0,0,0, - ,13274.91455
43.02807403,-89.49759685,,Point,915,60801219276,2313 Waltham Rd,Residential,Single family,65500,150800,216300,65500,144500,210000,4955.07,0,0,4955.07,0,0,0, - ,12061.51773
43.02786816,-89.49772357,,Point,916,60801219284,2317 Waltham Rd,Residential,Single family,62200,165400,227600,62200,158800,221000,5225.95,0,0,5225.95,0,0,0, - ,10187.37817
43.02767241,-89.49785316,,Point,917,60801219292,2321 Waltham Rd,Residential,Single family,63900,148300,212200,63900,142100,206000,4856.78,0,0,4856.78,0,0,0, - ,10817.81729
43.03132602,-89.49801444,,Point,918,60801220017,6709 Raymond Rd,Commercial,Office 2 sty or lg.,230000,445000,675000,230000,445000,675000,16101.12,0,1248.39,17349.51,0,0,0, - ,32501.39282
43.03133144,-89.49741985,,Point,919,60801220025,6701 Raymond Rd,Commercial,"Bank, s & l",260000,373000,633000,260000,373000,633000,15094.3,0,0,15094.3,0,0,0, - ,32150.06009
43.03093039,-89.49741733,,Point,920,60801220033,2010 McKenna Blvd,Residential,4 unit Apartment,72600,277400,350000,72600,265000,337600,8310.28,0,1127.89,9438.17,0,0,0, - ,14304.17581
43.0306849,-89.49741602,,Point,921,60801220041,2018 McKenna Blvd,Residential,4 unit Apartment,72600,277400,350000,72600,264100,336700,8310.28,0,1628.2,9938.48,0,0,0, - ,13928.49539
43.03043866,-89.49741289,,Point,922,60801220059,2026 McKenna Blvd,Residential,4 unit Apartment,63600,251400,315000,63600,236400,300000,7471.26,0,0,7471.26,0,0,0, - ,14119.36237
43.03014222,-89.49741147,,Point,923,60801220067,6702 Tottenham Rd,Residential,4 unit Apartment,63600,240000,303600,63600,226000,289600,7197.99,179.74,8.2,7385.93,0,0,0, - ,19277.21643
43.03013487,-89.49795548,,Point,924,60801220075,1 N Wickham Ct,Residential,4 unit Apartment,67200,236200,303400,67200,222200,289400,7193.19,283.16,0,7476.35,0,0,0, - ,17443.08157
43.03050617,-89.49794238,,Point,925,60801220083,9 N Wickham Ct,Residential,4 unit Apartment,67200,248400,315600,67200,220100,287300,7485.65,0,269.58,7755.23,0,0,0, - ,19684.51376
43.03085231,-89.49809546,,Point,926,60801220091,17 N Wickham Ct,Commercial,8 unit Apartment,70000,305000,375000,70000,287000,357000,8909.57,0,5038.69,13948.26,0,0,0, - ,25551.56836
43.03084405,-89.49872157,,Point,927,60801220108,18 N Wickham Ct,Commercial,8 unit Apartment,80000,267000,347000,80000,250000,330000,8238.36,0,344.89,8583.25,0,0,0, - ,24958.24234
43.03048057,-89.49882214,,Point,928,60801220116,10 N Wickham Ct,Residential,6 unit Apartment,100600,369400,470000,100600,347400,448000,11186.9,0,0,11186.9,0,0,0, - ,19995.35669
43.03014081,-89.49886814,,Point,929,60801220124,6718 Tottenham Rd Unit CDM,Residential,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0, - ,26880.32257
43.03129618,-89.50060873,,Point,930,60801220132,6801 Raymond Rd Unit CDM,Residential,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0, - ,136710.0979
43.03131379,-89.49899901,,Point,931,60801220257,6753 Raymond Rd,Commercial,8 unit Apartment,160800,522200,683000,160800,489200,650000,16292.89,0,0,16292.89,0,0,0, - ,38455.09995
43.03131907,-89.49847954,,Point,932,60801220273,6721 Raymond Rd,Commercial,C-1 vacant,55000,0,55000,55000,0,55000,1318.45,0,0,1318.45,0,0,0, - ,18099.29541
43.03061462,-89.50160938,,Point,933,60801220281,6950 Tottenham Rd,Residential,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0, - ,59770.01837
43.03067695,-89.50010805,,Point,934,60801220299,6754 Tottenham Rd,Commercial,32 unit Apartment,405300,2088700,2494000,405300,1969700,2375000,59705.86,259.29,0,59965.15,0,0,0, - ,141053.7399
43.03133296,-89.4942876,,Point,935,60801222013,6505 Raymond Rd,Residential,Condominium,22300,88700,111000,22300,88700,111000,2430.83,96.75,0,2527.58,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,936,60801222021,6507 Raymond Rd,Residential,Condominium,22300,101100,123400,22300,101100,123400,2878.26,0,0,2878.26,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,937,60801222039,2002 Frisch Rd,Residential,Condominium,22300,93600,115900,22300,93600,115900,2548.29,61.27,0,2609.56,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,938,60801222047,2004 Frisch Rd,Residential,Condominium,22300,101900,124200,22300,101900,124200,2747.26,0,0,2747.26,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,939,60801222055,2002 Adderbury Ln,Residential,Condominium,22300,98500,120800,22300,98500,120800,2665.76,0,0,2665.76,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,940,60801222063,2004 Adderbury Ln,Residential,Condominium,22300,98300,120600,22300,98300,120600,2660.96,61.27,206.89,2929.12,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,941,60801222071,2006 Adderbury Ln,Residential,Condominium,22300,87700,110000,22300,76700,99000,2406.86,0,0,2406.86,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,942,60801222089,2008 Adderbury Ln,Residential,Condominium,22300,99700,122000,22300,99700,122000,2694.52,61.27,0,2755.79,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,943,60801222097,2010 Adderbury Ln,Residential,Condominium,22300,93300,115600,22300,93300,115600,2541.1,96.75,0,2637.85,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,944,60801222104,2012 Adderbury Ln,Residential,Condominium,22300,100200,122500,22300,100200,122500,2706.51,0,0,2706.51,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,945,60801222112,6509 Raymond Rd,Residential,Condominium,22300,101500,123800,22300,101500,123800,2737.67,0,0,2737.67,0,0,0, - ,68659.29956
43.03133296,-89.4942876,,Point,946,60801222120,6511 Raymond Rd,Residential,Condominium,22300,98600,120900,22300,98600,120900,2668.15,0,0,2668.15,0,0,0, - ,68659.29956
43.03061462,-89.50160938,,Point,947,60801223011,2009 Canterbury Rd,Residential,Condominium,16900,113100,130000,16900,113100,130000,2886.3,0,0,2886.3,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,948,60801223029,2011 Canterbury Rd,Residential,Condominium,16900,143800,160700,16900,139500,156400,3622.23,0,0,3622.23,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,949,60801223037,2013 Canterbury Rd,Residential,Condominium,16900,143800,160700,16900,139500,156400,3622.23,0,0,3622.23,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,950,60801223045,2015 Canterbury Rd,Residential,Condominium,16900,143800,160700,16900,140600,157500,3622.23,0,99.51,3721.74,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,951,60801223053,2017 Canterbury Rd,Residential,Condominium,16900,113100,130000,16900,113100,130000,2886.3,0,0,2886.3,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,952,60801223061,6902 Tottenham Rd,Residential,Condominium,16900,114700,131600,16900,114700,131600,2924.65,0,0,2924.65,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,953,60801223079,6904 Tottenham Rd,Residential,Condominium,16900,143800,160700,16900,139500,156400,3622.23,0,0,3622.23,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,954,60801223087,6906 Tottenham Rd,Residential,Condominium,16900,142300,159200,16900,139500,156400,3586.27,0,75.32,3661.59,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,955,60801223095,6908 Tottenham Rd,Residential,Condominium,16900,143800,160700,16900,139500,156400,3622.23,0,0,3622.23,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,956,60801223102,6910 Tottenham Rd,Residential,Condominium,16900,143800,160700,16900,139500,156400,3622.23,0,0,3622.23,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,957,60801223110,6912 Tottenham Rd,Residential,Condominium,16900,113100,130000,16900,113100,130000,2886.3,0,0,2886.3,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,958,60801223128,6916 Tottenham Rd,Residential,Condominium,16900,111700,128600,16900,111700,128600,2852.74,0,0,2852.74,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,959,60801223136,6918 Tottenham Rd,Residential,Condominium,16900,148100,165000,16900,137600,154500,3725.31,0,0,3725.31,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,960,60801223144,6920 Tottenham Rd,Residential,Condominium,16900,137600,154500,16900,137600,154500,3473.61,0,0,3473.61,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,961,60801223152,6922 Tottenham Rd,Residential,Condominium,16900,137600,154500,16900,137600,154500,3473.61,0,0,3473.61,0,0,0, - ,59770.01837
43.03061462,-89.50160938,,Point,962,60801223160,6924 Tottenham Rd,Residential,Condominium,16900,114100,131000,16900,111700,128600,2910.27,0,0,2910.27,0,0,0, - ,59770.01837
43.02990389,-89.50174921,,Point,963,60801224019,6901 Tottenham Rd,Residential,Condominium,15900,114900,130800,15900,114900,130800,2905.47,0,0,2905.47,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,964,60801224027,6903 Tottenham Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,0,3665.38,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,965,60801224035,6905 Tottenham Rd,Residential,Condominium,15900,147600,163500,15900,142000,157900,3689.35,0,0,3689.35,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,966,60801224043,6907 Tottenham Rd,Residential,Condominium,15900,148100,164000,15900,145400,161300,3851.52,0,0,3851.52,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,967,60801224051,6909 Tottenham Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,1608.75,5274.13,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,968,60801224069,6911 Tottenham Rd,Residential,Condominium,15900,114100,130000,15900,114100,130000,2886.3,0,0,2886.3,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,969,60801224077,6913 Tottenham Rd,Residential,Condominium,15900,117600,133500,15900,114100,130000,2970.2,0,0,2970.2,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,970,60801224085,6915 Tottenham Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,590.44,4255.82,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,971,60801224093,6917 Tottenham Rd,Residential,Condominium,15900,154100,170000,15900,138900,154800,3845.17,0,0,3845.17,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,972,60801224100,6919 Tottenham Rd,Residential,Condominium,15900,146600,162500,15900,136000,151900,3665.38,0,0,3665.38,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,973,60801224118,6921 Tottenham Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,0,3665.38,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,974,60801224126,6923 Tottenham Rd,Residential,Condominium,15900,114100,130000,15900,114100,130000,3036.48,0,0,3036.48,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,975,60801224134,2101 Canterbury Rd,Residential,Condominium,15900,115000,130900,15900,114100,130000,3058.05,0,0,3058.05,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,976,60801224142,2103 Canterbury Rd,Residential,Condominium,15900,114100,130000,15900,114100,130000,2886.3,0,0,2886.3,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,977,60801224150,2105 Canterbury Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,0,3665.38,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,978,60801224168,2107 Canterbury Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,0,3665.38,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,979,60801224176,2109 Canterbury Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,0,3665.38,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,980,60801224184,2111 Canterbury Rd,Residential,Condominium,15900,146600,162500,15900,138900,154800,3665.38,0,517.85,4183.23,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,981,60801224192,2113 Canterbury Rd,Residential,Condominium,15900,114100,130000,15900,114100,130000,2886.3,0,0,2886.3,0,0,0, - ,67370.87857
43.02990389,-89.50174921,,Point,982,60801224209,2115 Canterbury Rd,Residential,Condominium,15900,115600,131500,15900,115600,131500,2922.25,0,0,2922.25,0,0,0, - ,67370.87857
43.03098157,-89.49630064,,Point,983,60801225017,6601 Raymond Rd,Residential,Condominium,15000,105800,120800,15000,105300,120300,2665.76,0,0,2665.76,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,984,60801225025,6605 Raymond Rd,Residential,Condominium,15000,115500,130500,15000,112500,127500,2898.28,0,40,2938.28,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,985,60801225033,6609 Raymond Rd,Residential,Condominium,15000,111500,126500,15000,103100,118100,2802.4,0,0,2802.4,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,986,60801225041,6613 Raymond Rd,Residential,Condominium,15000,109400,124400,15000,105200,120200,2752.05,0,0,2752.05,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,987,60801225059,6617 Raymond Rd,Residential,Condominium,15000,109400,124400,15000,101100,116100,2752.05,0,0,2752.05,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,988,60801225067,6621 Raymond Rd,Residential,Condominium,15000,113400,128400,15000,108000,123000,2847.94,0,0,2847.94,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,989,60801225075,6625 Raymond Rd,Residential,Condominium,15000,113300,128300,15000,102900,117900,2845.54,0,99.95,2945.49,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,990,60801225083,6629 Raymond Rd,Residential,Condominium,15000,114100,129100,15000,108700,123700,3014.9,0,44.58,3059.48,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,991,60801225091,6633 Raymond Rd,Residential,Condominium,15000,105800,120800,15000,100500,115500,2665.76,0,0,2665.76,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,992,60801225108,6637 Raymond Rd,Residential,Condominium,15000,110000,125000,15000,109800,124800,2766.44,0,0,2766.44,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,993,60801225116,6641 Raymond Rd,Residential,Condominium,15000,111500,126500,15000,103200,118200,2802.4,0,0,2802.4,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,994,60801225124,6645 Raymond Rd,Residential,Condominium,15000,108700,123700,15000,105200,120200,2735.27,0,0,2735.27,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,995,60801225132,6649 Raymond Rd,Residential,Condominium,15000,109500,124500,15000,102700,117700,2754.45,0,0,2754.45,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,996,60801225140,6653 Raymond Rd,Residential,Condominium,15000,116500,131500,15000,110000,125000,2922.25,0,0,2922.25,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,997,60801225158,6657 Raymond Rd,Residential,Condominium,15000,111300,126300,15000,107800,122800,2797.6,0,0,2797.6,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,998,60801225166,6661 Raymond Rd,Residential,Condominium,15000,108800,123800,15000,107000,122000,2737.67,0,0,2737.67,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,999,60801225174,2029 McKenna Blvd,Residential,Condominium,15000,116000,131000,15000,116000,131000,2910.27,0,0,2910.27,0,0,0, - ,110925.1514
43.03098157,-89.49630064,,Point,1000,60801225182,2031 McKenna Blvd,Residential,Condominium,15000,117500,132500,15000,115000,130000,2946.23,0,0,2946.23,0,0,0, - ,110925.1514
